	prices_history	quantities_history	rewards_history	costs_history	monopoly_history	nash_history	nash_utilities	monopoly_utilities	metric_history
97	[1.9350481501097951, 1.588642341093927]	[0.17335479565137143, 0.692953967743575]	[-0.5309843015087057, 1.6146058934383136]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.5418107959648039
98	[1.7057247735845875, 1.7636071813152303]	[0.4758528360395275, 0.37750318567301594]	[0.985428865462704, 0.5703152637763965]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.7778720646195505
99	[1.4613222148739529, 1.442216612828782]	[0.4555071734178507, 0.4916828393727028]	[-0.11165029404383195, -0.04797623893602682]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	-0.0798132664899294
100	[1.900459224245382, 1.9839250699734317]	[0.41881236446156117, 0.2999331508109368]	[1.3459469525194314, 0.6300863509862845]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.988016651752858
101	[1.6964808130478668, 1.9458044462715693]	[0.6002904853331771, 0.22143279777115352]	[1.7035411373220484, -0.1177905709287645]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.7928752831966418
102	[1.6171176924243043, 1.779899124610901]	[0.5754855098178665, 0.3000917678386669]	[1.1540786043578724, 0.09701709493146364]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.6255478496446679
103	[2.0845093823563126, 1.8318264963961484]	[0.194182170014694, 0.5335369260144783]	[-0.10766293383730931, 1.9280391610605665]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9101881136116285
104	[2.039988265497091, 1.597003520492691]	[0.12413564872192823, 0.7301966555377344]	[-0.8189938048253618, 1.8592549736255652]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.520130584400102
105	[1.492875219369235, 1.8290343711840213]	[0.718304530146521, 0.1872148726047904]	[1.14440899687637, -0.5911037880448908]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.27665260441573974
106	[1.6473950141432645, 1.781303161552782]	[0.5466453286293318, 0.3199509199118563]	[1.143195327190315, 0.23613048241617912]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.6896629048032471
107	[2.0817041753785315, 1.8145346091012857]	[0.1887477646933492, 0.5495445314380349]	[-0.16372898728818897, 1.9613209503465274]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.898795981529169
108	[1.665206583064112, 1.4125114767108824]	[0.24938857915241328, 0.6852561187158164]	[-0.49781637565412196, 0.5215378129750801]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.011860718660479164
109	[1.5982045226954587, 1.8745546418793617]	[0.6529418394198298, 0.21617485235020262]	[1.4635172901997797, -0.2956425991841798]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.5839373455078001
110	[1.6964167199279194, 1.5099540322074545]	[0.293673491420034, 0.6191325142216478]	[-0.1606749295146767, 0.810050491429954]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.3246877809576389
